x-axis,1,N_LBL
second,Volt,Volt
-500.00E-06,-2.49590614E+00,+2.52218752E+00
-499.00E-06,-2.49504677E+00,+2.52687502E+00
-498.00E-06,-2.49614052E+00,+2.53156252E+00
-497.00E-06,-2.48637489E+00,+2.53039064E+00
-496.00E-06,-2.49996864E+00,+2.57882814E+00
-495.00E-06,-2.49410927E+00,+2.56632814E+00
-494.00E-06,-2.49364052E+00,+2.56359377E+00
-493.00E-06,-2.49254677E+00,+2.56320314E+00
-492.00E-06,-2.49356239E+00,+2.56085939E+00
-491.00E-06,-2.49340614E+00,+2.52882814E+00
-490.00E-06,-2.49098427E+00,+2.52960939E+00
-489.00E-06,-2.49340614E+00,+2.53898439E+00
-488.00E-06,-2.49457802E+00,+2.54562502E+00
-487.00E-06,-2.49145302E+00,+2.54484377E+00
-486.00E-06,-2.49145302E+00,+2.57960939E+00
-485.00E-06,-2.49543739E+00,+2.58468752E+00
-484.00E-06,-2.49614052E+00,+2.58351564E+00
-483.00E-06,-2.49551552E+00,+2.58156252E+00
-482.00E-06,-2.49387489E+00,+2.57882814E+00
-481.00E-06,-2.49582802E+00,+2.55617189E+00
-480.00E-06,-2.49481239E+00,+2.54562502E+00
-479.00E-06,-2.49504677E+00,+2.55226564E+00
-478.00E-06,-2.49309364E+00,+2.55617189E+00
-477.00E-06,-2.49293739E+00,+2.55929689E+00
-476.00E-06,-2.49074989E+00,+2.57492189E+00
-475.00E-06,-2.49121864E+00,+2.59953127E+00
-474.00E-06,-2.49254677E+00,+2.59640627E+00
-473.00E-06,-2.49145302E+00,+2.59289064E+00
-472.00E-06,-2.49270302E+00,+2.59523439E+00
-471.00E-06,-2.50059364E+00,+2.59601564E+00
-470.00E-06,-2.48739052E+00,+2.55031252E+00
-469.00E-06,-2.49465614E+00,+2.56359377E+00
-468.00E-06,-2.49410927E+00,+2.57140627E+00
-467.00E-06,-2.49489052E+00,+2.57687502E+00
-466.00E-06,-2.49121864E+00,+2.57492189E+00
-465.00E-06,-2.49465614E+00,+2.61828127E+00
-464.00E-06,-2.49582802E+00,+2.61593752E+00
-463.00E-06,-2.49465614E+00,+2.61242190E+00
-462.00E-06,-2.49317177E+00,+2.60968752E+00
-461.00E-06,-2.49231239E+00,+2.60656252E+00
-460.00E-06,-2.49551552E+00,+2.58078127E+00
-459.00E-06,-2.49114052E+00,+2.57375002E+00
-458.00E-06,-2.49160927E+00,+2.58117189E+00
-457.00E-06,-2.49153114E+00,+2.58742189E+00
-456.00E-06,-2.49121864E+00,+2.58898439E+00
-455.00E-06,-2.49340614E+00,+2.61789065E+00
-454.00E-06,-2.49051552E+00,+2.62570315E+00
-453.00E-06,-2.49371864E+00,+2.62804690E+00
-452.00E-06,-2.49278114E+00,+2.62414065E+00
-451.00E-06,-2.49512489E+00,+2.62648440E+00
-450.00E-06,-2.49871864E+00,+2.61515627E+00
-449.00E-06,-2.49254677E+00,+2.58585939E+00
-448.00E-06,-2.49543739E+00,+2.59679689E+00
-447.00E-06,-2.49348427E+00,+2.60148439E+00
-446.00E-06,-2.49473427E+00,+2.60578127E+00
-445.00E-06,-2.48465614E+00,+2.60226564E+00
-444.00E-06,-2.49942177E+00,+2.65656252E+00
-443.00E-06,-2.49207802E+00,+2.64367190E+00
-442.00E-06,-2.49168739E+00,+2.64015627E+00
-441.00E-06,-2.49176552E+00,+2.63859377E+00
-440.00E-06,-2.49246864E+00,+2.63664065E+00
-439.00E-06,-2.49637489E+00,+2.60734377E+00
-438.00E-06,-2.49067177E+00,+2.60421877E+00
-437.00E-06,-2.49285927E+00,+2.61359377E+00
-436.00E-06,-2.49473427E+00,+2.61945315E+00
-435.00E-06,-2.49324989E+00,+2.61906252E+00
-434.00E-06,-2.49371864E+00,+2.65460940E+00
-433.00E-06,-2.49403114E+00,+2.65734377E+00
-432.00E-06,-2.49535927E+00,+2.65695315E+00
-431.00E-06,-2.49449989E+00,+2.65343752E+00
-430.00E-06,-2.49465614E+00,+2.65382815E+00
-429.00E-06,-2.49520302E+00,+2.63117190E+00
-428.00E-06,-2.49324989E+00,+2.61828127E+00
-427.00E-06,-2.49301552E+00,+2.62492190E+00
-426.00E-06,-2.49215614E+00,+2.63039065E+00
-425.00E-06,-2.49270302E+00,+2.63273440E+00
-424.00E-06,-2.49035927E+00,+2.64679690E+00
-423.00E-06,-2.49145302E+00,+2.67570315E+00
-422.00E-06,-2.49192177E+00,+2.67062502E+00
-421.00E-06,-2.49309364E+00,+2.66828127E+00
-420.00E-06,-2.49379677E+00,+2.66750002E+00
-419.00E-06,-2.50153114E+00,+2.67023440E+00
-418.00E-06,-2.48824989E+00,+2.62414065E+00
-417.00E-06,-2.49403114E+00,+2.63585940E+00
-416.00E-06,-2.49465614E+00,+2.64367190E+00
