x-axis,1,N_LBL
second,Volt,Volt
-500.00E-06,-1.53515625E+00,+2.46875000E+00
-499.00E-06,-1.54101563E+00,+2.46875000E+00
-498.00E-06,-1.54882813E+00,+2.46875000E+00
-497.00E-06,-1.55468750E+00,+2.44921875E+00
-496.00E-06,-1.55859375E+00,+2.44531250E+00
-495.00E-06,-1.56250000E+00,+2.45312500E+00
-494.00E-06,-1.56054688E+00,+2.46093750E+00
-493.00E-06,-1.56445313E+00,+2.46679688E+00
-492.00E-06,-1.56445313E+00,+2.48242188E+00
-491.00E-06,-1.57031250E+00,+2.49218750E+00
-490.00E-06,-1.57617188E+00,+2.49414063E+00
-489.00E-06,-1.58398438E+00,+2.49218750E+00
-488.00E-06,-1.59179688E+00,+2.49414063E+00
-487.00E-06,-1.59960938E+00,+2.49023437E+00
-486.00E-06,-1.60351563E+00,+2.46289063E+00
-485.00E-06,-1.60546875E+00,+2.47460938E+00
-484.00E-06,-1.60546875E+00,+2.48046875E+00
-483.00E-06,-1.60742188E+00,+2.48632813E+00
-482.00E-06,-1.60546875E+00,+2.48046875E+00
-481.00E-06,-1.60742188E+00,+2.52539063E+00
-480.00E-06,-1.61328125E+00,+2.51757813E+00
-479.00E-06,-1.62304688E+00,+2.51562500E+00
-478.00E-06,-1.62890625E+00,+2.51562500E+00
-477.00E-06,-1.63867188E+00,+2.51562500E+00
-476.00E-06,-1.64648438E+00,+2.49218750E+00
-475.00E-06,-1.64843750E+00,+2.49218750E+00
-474.00E-06,-1.65429688E+00,+2.50195313E+00
-473.00E-06,-1.65234375E+00,+2.50976563E+00
-472.00E-06,-1.65429688E+00,+2.51562500E+00
-471.00E-06,-1.65429688E+00,+2.53515625E+00
-470.00E-06,-1.66015625E+00,+2.54492188E+00
-469.00E-06,-1.66601563E+00,+2.54101563E+00
-468.00E-06,-1.67578125E+00,+2.53906250E+00
-467.00E-06,-1.68554688E+00,+2.53906250E+00
-466.00E-06,-1.69335938E+00,+2.52734375E+00
-465.00E-06,-1.69531250E+00,+2.51367188E+00
-464.00E-06,-1.69726563E+00,+2.51953125E+00
-463.00E-06,-1.69921875E+00,+2.52734375E+00
-462.00E-06,-1.70117188E+00,+2.53515625E+00
-461.00E-06,-1.70117188E+00,+2.54101563E+00
-460.00E-06,-1.70703125E+00,+2.56835938E+00
-459.00E-06,-1.71093750E+00,+2.56445313E+00
-458.00E-06,-1.72265625E+00,+2.56250000E+00
-457.00E-06,-1.73046875E+00,+2.56250000E+00
-456.00E-06,-1.74023438E+00,+2.56835937E+00
-455.00E-06,-1.74609375E+00,+2.53125000E+00
-454.00E-06,-1.75000000E+00,+2.54296875E+00
-453.00E-06,-1.75000000E+00,+2.54882813E+00
-452.00E-06,-1.75390625E+00,+2.55664063E+00
-451.00E-06,-1.75195313E+00,+2.55859375E+00
-450.00E-06,-1.75390625E+00,+2.58398438E+00
-449.00E-06,-1.75781250E+00,+2.58593750E+00
-448.00E-06,-1.76562500E+00,+2.58398438E+00
-447.00E-06,-1.77539063E+00,+2.58203125E+00
-446.00E-06,-1.78515625E+00,+2.58398437E+00
-445.00E-06,-1.79296875E+00,+2.56640625E+00
-444.00E-06,-1.79687500E+00,+2.56054688E+00
-443.00E-06,-1.80273438E+00,+2.56835938E+00
-442.00E-06,-1.80273438E+00,+2.57421875E+00
-441.00E-06,-1.80468750E+00,+2.58007813E+00
-440.00E-06,-1.80664063E+00,+2.59960938E+00
-439.00E-06,-1.81054688E+00,+2.60937500E+00
-438.00E-06,-1.81640625E+00,+2.61132812E+00
-437.00E-06,-1.82617188E+00,+2.60742188E+00
-436.00E-06,-1.83203125E+00,+2.60742187E+00
-435.00E-06,-1.83984375E+00,+2.60351562E+00
-434.00E-06,-1.84375000E+00,+2.57617188E+00
-433.00E-06,-1.84765625E+00,+2.58789063E+00
-432.00E-06,-1.84960938E+00,+2.59375000E+00
-431.00E-06,-1.85156250E+00,+2.60156250E+00
-430.00E-06,-1.85156250E+00,+2.59375000E+00
-429.00E-06,-1.85546875E+00,+2.64453125E+00
-428.00E-06,-1.86132813E+00,+2.63281250E+00
-427.00E-06,-1.87109375E+00,+2.63085938E+00
-426.00E-06,-1.88281250E+00,+2.63085938E+00
-425.00E-06,-1.89062500E+00,+2.63085937E+00
-424.00E-06,-1.89843750E+00,+2.60742188E+00
-423.00E-06,-1.90234375E+00,+2.60546875E+00
-422.00E-06,-1.90429688E+00,+2.61523438E+00
-421.00E-06,-1.90625000E+00,+2.62109375E+00
-420.00E-06,-1.90625000E+00,+2.62500000E+00
-419.00E-06,-1.90820313E+00,+2.64843750E+00
-418.00E-06,-1.91015625E+00,+2.65625000E+00
-417.00E-06,-1.91992188E+00,+2.65429688E+00
-416.00E-06,-1.92773438E+00,+2.65234375E+00
-415.00E-06,-1.93750000E+00,+2.65234375E+00
-414.00E-06,-1.94531250E+00,+2.63867187E+00
-413.00E-06,-1.94921875E+00,+2.62500000E+00
-412.00E-06,-1.95312500E+00,+2.63476563E+00
-411.00E-06,-1.95507813E+00,+2.64062500E+00
-410.00E-06,-1.95703125E+00,+2.64648438E+00
-409.00E-06,-1.95703125E+00,+2.65429688E+00
-408.00E-06,-1.96484375E+00,+2.68359375E+00
-407.00E-06,-1.97265625E+00,+2.67968750E+00
-406.00E-06,-1.98242188E+00,+2.67578125E+00
-405.00E-06,-1.99023438E+00,+2.67382813E+00
-404.00E-06,-2.00000000E+00,+2.67968750E+00
-403.00E-06,-2.00390625E+00,+2.63867188E+00
-402.00E-06,-2.00781250E+00,+2.65234375E+00
-401.00E-06,-2.00976563E+00,+2.66015625E+00
-400.00E-06,-2.00976563E+00,+2.66406250E+00
-399.00E-06,-2.00976563E+00,+2.66210938E+00
-398.00E-06,-2.01171875E+00,+2.69531250E+00
-397.00E-06,-2.01953125E+00,+2.69726563E+00
-396.00E-06,-2.02734375E+00,+2.69531250E+00
-395.00E-06,-2.03906250E+00,+2.69140625E+00
-394.00E-06,-2.04687500E+00,+2.69335937E+00
-393.00E-06,-2.05859375E+00,+2.67578125E+00
-392.00E-06,-2.06054688E+00,+2.66992188E+00
-391.00E-06,-2.06250000E+00,+2.67773438E+00
-390.00E-06,-2.06445313E+00,+2.68164063E+00
-389.00E-06,-2.06445313E+00,+2.68554688E+00
-388.00E-06,-2.06835938E+00,+2.70898438E+00
-387.00E-06,-2.07226563E+00,+2.71875000E+00
-386.00E-06,-2.07812500E+00,+2.71679687E+00
-385.00E-06,-2.08593750E+00,+2.71289062E+00
-384.00E-06,-2.09765625E+00,+2.71093750E+00
-383.00E-06,-2.10742188E+00,+2.70312500E+00
-382.00E-06,-2.10937500E+00,+2.68359375E+00
-381.00E-06,-2.11523438E+00,+2.69140625E+00
-380.00E-06,-2.11718750E+00,+2.69531250E+00
-379.00E-06,-2.11523438E+00,+2.69921875E+00
-378.00E-06,-2.11914063E+00,+2.69921875E+00
-377.00E-06,-2.12500000E+00,+2.74609375E+00
-376.00E-06,-2.13281250E+00,+2.73828125E+00
-375.00E-06,-2.14062500E+00,+2.73437500E+00
-374.00E-06,-2.15039063E+00,+2.73046875E+00
-373.00E-06,-2.16015625E+00,+2.73437500E+00
-372.00E-06,-2.16601563E+00,+2.70507812E+00
-371.00E-06,-2.16992188E+00,+2.70312500E+00
-370.00E-06,-2.17187500E+00,+2.71484375E+00
-369.00E-06,-2.17382812E+00,+2.71875000E+00
-368.00E-06,-2.17187500E+00,+2.71679688E+00
-367.00E-06,-2.17578125E+00,+2.74804688E+00
-366.00E-06,-2.17968750E+00,+2.75195313E+00
-365.00E-06,-2.18750000E+00,+2.75195312E+00
-364.00E-06,-2.19726563E+00,+2.74609375E+00
-363.00E-06,-2.20507813E+00,+2.74609375E+00
-362.00E-06,-2.21679688E+00,+2.73046875E+00
-361.00E-06,-2.22070313E+00,+2.72070313E+00
-360.00E-06,-2.22460938E+00,+2.73046875E+00
-359.00E-06,-2.22656250E+00,+2.73437500E+00
-358.00E-06,-2.22656250E+00,+2.73632813E+00
-357.00E-06,-2.23046875E+00,+2.75976563E+00
-356.00E-06,-2.23437500E+00,+2.76562500E+00
-355.00E-06,-2.24218750E+00,+2.76757812E+00
-354.00E-06,-2.25000000E+00,+2.76171875E+00
-353.00E-06,-2.25976563E+00,+2.76171875E+00
-352.00E-06,-2.26757813E+00,+2.75390625E+00
-351.00E-06,-2.27343750E+00,+2.73242188E+00
-350.00E-06,-2.27539063E+00,+2.74218750E+00
-349.00E-06,-2.27539063E+00,+2.74609375E+00
-348.00E-06,-2.27734375E+00,+2.74804688E+00
-347.00E-06,-2.27539063E+00,+2.75195313E+00
-346.00E-06,-2.28320313E+00,+2.79101562E+00
-345.00E-06,-2.28515625E+00,+2.77929688E+00
-344.00E-06,-2.29687500E+00,+2.77929687E+00
-343.00E-06,-2.30273438E+00,+2.77734375E+00
-342.00E-06,-2.31250000E+00,+2.77929687E+00
-341.00E-06,-2.31835938E+00,+2.74609375E+00
-340.00E-06,-2.32421875E+00,+2.75195313E+00
-339.00E-06,-2.32421875E+00,+2.75976563E+00
-338.00E-06,-2.32421875E+00,+2.76367187E+00
-337.00E-06,-2.32617188E+00,+2.76171875E+00
-336.00E-06,-2.33007813E+00,+2.79296875E+00
-335.00E-06,-2.33203125E+00,+2.79101563E+00
-334.00E-06,-2.33984375E+00,+2.79101562E+00
-333.00E-06,-2.34765625E+00,+2.78515625E+00
-332.00E-06,-2.35546875E+00,+2.78710937E+00
-331.00E-06,-2.36328125E+00,+2.76757812E+00
-330.00E-06,-2.36718750E+00,+2.76171875E+00
-329.00E-06,-2.36914063E+00,+2.76757813E+00
-328.00E-06,-2.37304687E+00,+2.77148438E+00
-327.00E-06,-2.37109375E+00,+2.77343750E+00
-326.00E-06,-2.37500000E+00,+2.80078125E+00
-325.00E-06,-2.37890625E+00,+2.80468750E+00
-324.00E-06,-2.38671875E+00,+2.80664062E+00
-323.00E-06,-2.39453125E+00,+2.80078125E+00
-322.00E-06,-2.40234375E+00,+2.80078125E+00
-321.00E-06,-2.40820313E+00,+2.78515625E+00
-320.00E-06,-2.41406250E+00,+2.77343750E+00
-319.00E-06,-2.41601562E+00,+2.77734375E+00
